Customer ID,Order Date,City,Product Category,Customer Segment,Gender,Sales Channel,Age,Units Sold,Unit Price,Discount %,Customer Rating,Is Active,Returned,Payment Method,Gross Sales,Discount Amount,Revenue,Cost,Profit
CUST00411,2025-06-07 0:00:00,Chennai,Sports,Regular,Female,Corporate,60,7,13856.36,29.2,3,1,0,Credit Card,96994.52,28322.4,68672.12,37591.83,31080.29
CUST00379,2025-07-04 0:00:00,Delhi,Sports,Regular,Female,Retail,39,12,2935.12,27.81,2.5,1,0,Cash,35221.44,9795.08,25426.36,20067.78,5358.58
CUST00216,2025-09-03 0:00:00,Bengaluru,Electronics,Budget,Male,Online,58,13,22570.36,25.3,2.5,0,0,Net Banking,293414.68,74233.91,219180.77,151570.73,67610.04
CUST01935,2025-11-12 0:00:00,Bengaluru,Sports,Budget,Male,Corporate,66,10,29445.9,0.37,1.5,0,0,Debit Card,294459,1089.5,293369.5,224984.89,68384.61
CUST00334,2025-02-22 0:00:00,Mumbai,Sports,Budget,Male,Retail,51,2,19574.82,10.81,1.7,1,Not Returned,Cash,39149.64,4232.08,34917.56,18262.48,16655.08
CUST01755,2025-06-08 0:00:00,Mumbai,Electronics,Budget,Female,Retail,53,11,23091.93,34.09,1.8,1,0,Cash,254011.23,86592.43,167418.8,96978.66,70440.14
CUST01178,2025-07-04 0:00:00,Chennai,Sports,Regular,Female,Corporate,52,7,19839.67,20.37,3.3,1,0,Credit Card,138877.69,28289.39,110588.3,89091.08,21497.22
CUST01724,2025-09-27 0:00:00,Bengaluru,Sports,Budget,Female,Corporate,45,2,6736.74,16.57,1,1,0,UPI,13473.48,2232.56,11240.92,6565.69,4675.23
CUST01992,2025-12-24 0:00:00,Hyderabad,Beauty,Budget,Male,Corporate,47,11,18259.44,11.17,1,0,0,Net Banking,200853.84,22435.37,178418.47,130645.43,47773.04
CUST00727,2025-01-12 0:00:00,Pune,Beauty,Regular,Female,Online,55,2,19992.24,23.67,1.2,0,0,Debit Card,39984.48,9464.33,30520.15,24219.43,6300.72
CUST01078,2025-01-18 0:00:00,Pune,Electronics,Regular,Female,Retail,22,4,1510.93,28.21,4.9,1,0,Cash,6043.72,1704.93,4338.79,2771.54,1567.25
CUST00916,2025-02-27 0:00:00,Pune,Clothing,Regular,Male,Corporate,60,14,21449.85,14.02,,0,0,Net Banking,300297.9,42101.77,258196.13,129710.47,128485.66
CUST01117,2025-05-18 0:00:00,Hyderabad,Sports,Regular,Male,Retail,69,10,1220.73,33.7,3.4,0,0,Debit Card,12207.3,4113.86,8093.44,4911.05,3182.39
CUST00851,2025-08-20 0:00:00,Delhi,Clothing,Regular,Female,Retail,68,100,8867.27,16.86,4.1,1,0,Credit Card,53203.62,8970.13,44233.49,32482.57,11750.92
CUST01815,2025-07-26 0:00:00,Chennai,Beauty,Premium,Male,Retail,56,3,5708.36,14.55,4.4,1,0,UPI,17125.08,2491.7,14633.38,10155.28,4478.1
CUST01825,2025-03-11 0:00:00,Delhi,Electronics,Budget,Female,Retail,41,12,8880.73,37.36,3,0,0,UPI,106568.76,39814.09,66754.67,36503.33,30251.34
CUST00687,2025-12-25 0:00:00,Pune,Sports,Regular,Female,Online,30,2,19533.24,33.17,3.9,1,0,Credit Card,39066.48,12958.35,26108.13,18977.64,7130.49
CUST01429,2025-02-28 0:00:00,Bengaluru,Sports,Regular,Male,Retail,39,9,24321.78,23.15,4,1,0,Cash,218896.02,50674.43,168221.59,112985.33,55236.26
CUST00599,2025-11-04 0:00:00,Hyderabad,Home & Kitchen,Budget,Female,Corporate,30,9,6830.73,10.98,3.6,0,0,Debit Card,61476.57,6750.13,54726.44,30080.28,24646.16
CUST01284,2025-12-23 0:00:00,Mumbai,Beauty,Regular,Male,Retail,23,2,5683.21,39.62,4.4,1,1,Debit Card,11366.42,4503.38,6863.04,3498.61,3364.43
CUST01003,2025-05-28 0:00:00,Delhi,Clothing,Regular,Female,Online,53,13,23077.52,13.77,1.5,0,0,Net Banking,300007.76,41311.07,258696.69,187819.83,70876.86
CUST00856,2025-07-25 0:00:00,Bengaluru,Beauty,Regular,Other,Retail,49,11,23087.82,31.92,3.6,1,0,UPI,253966.02,81065.95,172900.07,126096.51,46803.56
CUST00243,2025-01-15 0:00:00,Chennai,Clothing,Premium,Male,Retail,25,8,20206.54,15.4,3.3,1,0,Net Banking,161652.32,24894.46,136757.86,91027.02,45730.84
CUST01583,2025-11-27 0:00:00,Bengaluru,Sports,Regular,Male,Retail,45,7,24211.69,27.55,4,1,0,Debit Card,169481.83,46692.24,122789.59,92930.74,29858.85
CUST00138,2025-08-11 0:00:00,Bengaluru,Sports,Regular,Male,Corporate,,4,28421.92,19.32,1.3,1,0,Credit Card,113687.68,21964.46,91723.22,56355.14,35368.08
CUST00596,2025-06-07 0:00:00,Mumbai,Sports,Regular,Female,Retail,64,4,10395.18,25.67,3.1,1,0,Credit Card,41580.72,10673.77,30906.95,18375.94,12531.01
CUST01319,2025-11-18 0:00:00,,Clothing,Regular,Female,Online,30,12,18487.21,33.25,4.7,1,0,Credit Card,221846.52,73763.97,148082.55,93895.75,54186.8
CUST00386,2025-01-09 0:00:00,Bengaluru,,Budget,Female,Online,56,7,17765.33,29.89,4.9,1,0,Debit Card,124357.31,37170.4,87186.91,65270.98,21915.93
CUST00277,2025-12-10 0:00:00,Pune,,Prem,Male,Online,56,12,16278.78,5.47,2.4,1,0,Net Banking,195345.36,10685.39,184659.97,114870.84,69789.13
CUST01998,2025-08-15 0:00:00,Mumbai,Sports,Regular,Male,Online,120,12,14713.78,39.96,4.9,1,0,Net Banking,176565.36,70555.52,106009.84,70652.27,35357.57
CUST00547,2025-05-03 0:00:00,Pune,Home & Kitchen,Regular,Female,Online,45Y,10,23482.06,35.31,2,0,0,Debit Card,234820.6,82915.15,151905.45,77110.96,74794.49
CUST01898,2025-08-30 0:00:00,Bengaluru,Sports,Regular,Male,Online,22,14,15166.84,24.49,3.6,1,0,Credit Card,212335.76,52001.03,160334.73,106071.97,54262.76
CUST00403,2025-03-18 0:00:00,Delhi,Beauty,Regular,Female,Retail,55,14,8575.05,5.55,3.9,1,0,Cash,120050.7,6662.81,113387.89,74488.35,38899.54
CUST01552,2025-08-02 0:00:00,Pune,Home & Kitchen,Budget,Male,Retail,51,13,2708.77,27.99,1.6,0,0,Net Banking,35214.01,9856.4,25357.61,20844.08,4513.53
CUST01239,2025-10-09 0:00:00,Chennai,Sports,Budget,Male,Corporate,48,4,8312.63,29.3,4.8,1,0,Debit Card,33250.52,9742.4,23508.12,13074.72,10433.4
CUST01576,2025-10-13 0:00:00,Chennai,Sports,Regular,Female,Retail,43,11,100000,9.36,4.3,1,0,Credit Card,152626.54,14285.84,138340.7,87115.83,51224.87
CUST01202,2025-03-24 0:00:00,Hyderabad,Home & Kitchen,Premium,Male,Retail,53,14,7194.41,0.14,2.4,1,0,Cash,100721.74,141.01,100580.73,83203.77,17376.96
CUST00666,2025-11-30 0:00:00,Hyderabad,Sports,Regular,Female,Retail,58,10,19430.95,2.02,4.8,1,0,Cash,194309.5,3925.05,190384.45,131322.29,59062.16
CUST00577,2025-07-03 0:00:00,Bengaluru,Sports,Budget,Male,Retail,63,4,25281.2,16.84,3.2,1,0,UPI,101124.8,17029.42,84095.38,69227.95,14867.43
CUST01368,2025-08-02 0:00:00,Pune,Beauty,Regular,Male,Corporate,31,14,14537.78,28.71,1.5,Active,0,Net Banking,203528.92,58433.15,145095.77,74929.7,70166.07
CUST01324,2025-11-04 0:00:00,Delhi,Beauty,Regular,Female,Online,62,5,6278.17,2.04,1.1,1,0,Net Banking,31390.85,640.37,30750.48,15833.32,14917.16
CUST00571,2025-10-11 0:00:00,Mumbai,Beauty,Premium,Female,Retail,35,14,24110.83,32.68,3,1,0,Credit Card,337551.62,110311.87,227239.75,192113.2,35126.55
CUST01058,2025-01-08 0:00:00,Mumbai,Clothing,Budget,Female,Retail,41,4,25393.78,1.67,3.2,0,0,Cash,101575.12,1696.3,99878.82,65688.85,34189.97
CUST00966,2025-09-25 0:00:00,Delhi,Clothing,Premium,Male,Online,43,8,20214.43,26.55,4.8,1,0,UPI,161715.44,42935.45,118779.99,91490.15,27289.84
CUST00952,2025-07-10 0:00:00,Chennai,Home & Kitchen,Regular,Female,Corporate,68,9,5295.66,34.73,3.8,0,0,Net Banking,47660.94,16552.64,31108.3,20512.78,10595.52
CUST01426,2025-05-20 0:00:00,Mumbai,Clothing,Regular,Male,Corporate,37,8,18935.1,0.87,4.4,1,0,Debit Card,151480.8,1317.88,150162.92,117380.84,32782.08
CUST01165,2025-05-26 0:00:00,Chennai,Clothing,Regular,Male,Corporate,29,9,26504.38,13.74,4.4,1,0,Cash,238539.42,32775.32,205764.1,130812.85,74951.25
CUST00175,2025-10-09 0:00:00,Delhi,Clothing,Regular,Male,Corporate,58,13,1478.89,16.92,1.8,1,1,Debit Card,19225.57,3252.97,15972.6,13101.49,2871.11
CUST01345,2025-04-07 0:00:00,Mumbai,Clothing,Regular,Male,Online,43,12,29665.51,1.71,1.5,1,0,Credit Card,355986.12,6087.36,349898.76,176234.68,173664.08
CUST01116,2025-04-02 0:00:00,Mumbai,Clothing,Regular,Male,Retail,49,13,17911.76,25.22,3.2,0,0,Net Banking,232852.88,58725.5,174127.38,105916.72,68210.66
CUST00773,2025-01-01 0:00:00,Bengaluru,Beauty,Premium,Male,Online,18,9,10476.55,36.18,3.3,1,0,Cash,94288.95,34113.74,60175.21,31770.89,28404.32
CUST00190,2025-07-14 0:00:00,Pune,Home & Kitchen,Regular,Female,Online,31,12,15360.01,0.86,3.1,1,0,Debit Card,184320.12,1585.15,182734.97,137277.09,45457.88
CUST00635,2025-01-10 0:00:00,Chennai,Beauty,Budget,Male,Corporate,52,6,11101.98,22.65,1.4,N,0,Debit Card,66611.88,15087.59,51524.29,40019.66,11504.63
CUST01322,2025-10-31 0:00:00,Hyderabad,Electronics,Budget,Female,Online,21,4,21668.51,6.57,1.4,1,0,Cash,86674.04,5694.48,80979.56,53070.04,27909.52
CUST00099,2025-10-22 0:00:00,Chennai,Sports,Premium,Female,Corporate,49,9,14535.3,36.71,1.1,1,0,Net Banking,130817.7,48023.18,82794.52,60773.47,22021.05
CUST00214,2025-01-11 0:00:00,Mumbai,Electronics,Regular,Female,ON-LINE,24,8,,30.53,4.3,0,0,Net Banking,229627.92,70105.4,159522.52,111012.15,48510.37
CUST01508,2025-07-08 0:00:00,Delhi,Beauty,Regular,Male,Corporate,57,2,15587.97,12.61,2.9,1,0,UPI,31175.94,3931.29,27244.65,18677.77,8566.88
CUST00451,2025-01-25 0:00:00,Chennai,Home & Kitchen,Regular,Other,Corporate,22,2,2547.89,27.06,2.2,1,0,UPI,5095.78,1378.92,3716.86,2256.56,1460.3
CUST01933,2025-02-09 0:00:00,Pune,Electronics,Regular,Male,Retail,66,3,18529.99,29.07,4.9,1,0,Debit Card,55589.97,16160,39429.97,26408.64,13021.33
CUST01582,2025-11-02 0:00:00,,Clothing,Regular,Female,Retail,25,1,1251.7,0.5,3.1,1,0,UPI,1251.7,6.26,1245.44,971.32,274.12
CUST00256,2025-08-28 0:00:00,Bengaluru,Sports,Budget,Male,Retail,52,8,959.33,33.25,2.8,1,0,Credit Card,7674.64,2551.82,5122.82,3937.72,1185.1
CUST00095,2025-01-15 0:00:00,Mumbai,,Budget,Female,Retail,,11,4200.11,30.18,4.3,0,0,UPI,46201.21,13943.53,32257.68,24572.7,7684.98
CUST01940,2025-01-24 0:00:00,Mumbai,Sports,Premium,Other,Retail,59,12,4965.72,18.46,1.4,1,0,UPI,59588.64,11000.06,48588.58,28095.74,20492.84
CUST01321,2025-03-26 0:00:00,Bengaluru,Clothing,Budget,Female,Online,46,8,22480.6,23.74,4.2,1,0,Net Banking,179844.8,42695.16,137149.64,114724.24,22425.4
CUST01854,2025-04-28 0:00:00,Mumbai,Clothing,Budget,Male,Corporate,44,200,14353.15,2.14,1.2,1,0,Debit Card,114825.2,2457.26,112367.94,62882.5,49485.44
CUST00974,2025-01-07 0:00:00,Bengaluru,Electronics,Regular,Male,Online,45,13,9956.71,0.24,1.8,0,0,Debit Card,129437.23,310.65,129126.58,90442.72,38683.86
CUST00976,2025-01-28 0:00:00,Mumbai,Beauty,Regular,Female,Online,19,12,100000,36.04,4.6,1,0,Debit Card,5106,1840.2,3265.8,2159.2,1106.6
CUST01409,2025-12-31 0:00:00,Delhi,Clothing,Regular,Other,Retail,62,3,23006.53,17.18,2.7,1,0,Cash,69019.59,11857.57,57162.02,41706,15456.02
CUST00701,2025-04-18 0:00:00,Delhi,Clothing,Regular,Male,Retail,44,11,₹15000,38.89,1.4,1,1,Cash,186961.17,72709.2,114251.97,92535.2,21716.77
CUST00404,2025-10-26 0:00:00,Mumbai,Electronics,Budget,Female,Corporate,49,1,11064.46,32.17,1.5,1,0,Debit Card,11064.46,3559.44,7505.02,5079.3,2425.72
CUST01572,2025-11-16 0:00:00,Bengaluru,Sports,Regular,Male,Online,61,9,15805.04,23.93,4.6,1,0,Cash,142245.36,34039.31,108206.05,84325.83,23880.22
CUST00543,2025-04-04 0:00:00,Bengaluru,Beauty,Regular,Male,Corporate,28,13,22161.34,21.49,2,1,0,Cash,288097.42,61912.14,226185.28,168221.48,57963.8
CUST01366,2025-05-06 0:00:00,Mumbai,Clothing,Premium,Male,Corporate,57,5,3672.99,20.77,1.3,1,0,Cash,18364.95,3814.4,14550.55,9098.25,5452.3
CUST01073,2025-02-10 0:00:00,Pune,Beauty,Budget,Male,Online,46,8,28725.89,22.76,2.2,1,1,Debit Card,229807.12,52304.1,177503.02,134299.42,43203.6
CUST00197,2025-11-19 0:00:00,Mumbai,Sports,Regular,Female,Online,37,9,25761.32,6.71,4.9,1,0,Cash,231851.88,15557.26,216294.62,145597.09,70697.53
CUST00869,2025-11-14 0:00:00,Hyderabad,Electronics,Regular,Male,Online,63,12,6169.9,27.15,2.8,1,0,Cash,74038.8,20101.53,53937.27,42460.82,11476.45
CUST01710,2025-10-05 0:00:00,Pune,Beauty,Regular,Male,Corporate,66,5,,32.49,2.1,1,0,Cash,10994.5,3572.11,7422.39,5175.98,2246.41
CUST00628,2025-06-15 0:00:00,Bengaluru,Home & Kitchen,Regular,Male,Retail,22,12,13211,32.98,3.1,1,0,Debit Card,158532,52283.85,106248.15,87508.16,18739.99
CUST01099,2025-03-25 0:00:00,Hyderabad,Electronics,Premium,Male,Corporate,19,50,4755.89,0.24,2.6,0,0,Cash,19023.56,45.66,18977.9,12066.65,6911.25
CUST00430,2025-08-27 0:00:00,Delhi,Clothing,Premium,Female,Online,22,4,23743.25,30.92,1.1,0,0,Cash,94973,29365.65,65607.35,46964.28,18643.07
CUST01620,2025-06-08 0:00:00,Bengaluru,Sports,Regular,Female,Online,28,13,1018.17,18.97,3.7,1,0,Net Banking,13236.21,2510.91,10725.3,8567.08,2158.22
CUST01766,2025-09-18 0:00:00,Hyderabad,Electronics,Regular,Male,Retail,66,9,4477.06,1.97,1.2,1,0,Debit Card,40293.54,793.78,39499.76,31226.17,8273.59
CUST00837,2025-02-19 0:00:00,Chennai,Beauty,Regular,Male,Retail,23,3,14576.75,4.81,2.3,1,0,UPI,43730.25,2103.43,41626.82,22683.68,18943.14
CUST01977,2025-09-25 0:00:00,Mumbai,home & kitchen,Premium,Female,Online,19,2,7903.96,6.56,1.2,1,1,Debit Card,15807.92,1037,14770.92,10632.17,4138.75
CUST01109,N/A,Bengaluru,Home & Kitchen,Premium,Male,Retail,38,4,10446.35,13.79,3.5,1,0,Debit Card,41785.4,5762.21,36023.19,26267.58,9755.61
CUST00452,2025-02-08 0:00:00,Mumbai,Sports,Premium,Female,Online,33,10,13191.19,26.29,1.5,1,0,UPI,131911.9,34679.64,97232.26,64566.86,32665.4
CUST00964,2025-03-29 0:00:00,Mumbai,Sports,Regular,Female,Retail,67,14,18087.67,20.93,4.5,1,1,Debit Card,253227.38,53000.49,200226.89,106076.11,94150.78
CUST00303,2025-06-15 0:00:00,Mumbai,Clothing,Premium,Male,Retail,63,9,15813.4,9.44,1.4,1,0,UPI,142320.6,13435.06,128885.54,107170.89,21714.65
CUST00583,2025-10-04 0:00:00,Pune,Clothing,Budget,Female,Online,37,3,27061.63,8.94,3.3,0,0,Net Banking,81184.89,7257.93,73926.96,49485.19,24441.77
CUST01759,2025-06-08 0:00:00,Mumbai,Clothing,Regular,Female,Retail,52,8,3415.87,14.84,2.2,1,0,Credit Card,27326.96,4055.32,,13787.83,9483.81
CUST00041,2025-08-02 0:00:00,Bengaluru,Sports,Regular,Female,Retail,67,4,2278.98,7.81,3.7,1,0,Cash,9115.92,711.95,8403.97,4982.58,3421.39
CUST00186,2025-04-23 0:00:00,Chennai,Beauty,Premium,Female,Online,67,7,4152.95,19.38,1.3,1,0,Debit Card,29070.65,5633.89,23436.76,13427.49,10009.27
CUST01691,2025-03-31 0:00:00,Mumbai,Clothing,Premium,Male,Corporate,52,8,24147.53,27.17,2.3,0,0,Cash,193180.24,52487.07,140693.17,91477.73,49215.44
CUST01800,2025-03-03 0:00:00,Mumbai,Clothing,Regular,Female,Corporate,53,8,"$20,000",0.78,2.7,1,0,Net Banking,5918.32,46.16,5872.16,4615.31,1256.85
CUST01315,2025-12-31 0:00:00,Delhi,Clothing,Premium,Female,Online,63,5,22707.5,14.93,4.3,0,0,Credit Card,113537.5,16951.15,96586.35,71363.93,25222.42
CUST00107,2025-05-14 0:00:00,Delhi,Electronics,Regular,Female,Online,66,8,12921.62,8.51,4.6,1,0,Cash,103372.96,8797.04,94575.92,75485.37,19090.55
CUST01341,2025-06-22 0:00:00,Delhi,Home & Kitchen,Regular,Female,Retail,35,9,28166.85,10.34,3.6,1,0,Net Banking,253501.65,26212.07,227289.58,118561.18,108728.4
CUST01134,2025-03-09 0:00:00,Bengaluru,Beauty,Premium,Male,Corporate,32,10,12151.2,10.78,2.5,1,0,Cash,121512,13098.99,108413.01,59311.85,49101.16
CUST00082,2025-01-04 0:00:00,Mumbai,Clothing,Budget,Male,Online,65,11,16552.61,27.55,3.2,1,0,Net Banking,182078.71,50162.68,131916.03,93045.12,38870.91
CUST01681,2025-04-06 0:00:00,Bengaluru,Home & Kitchen,Regular,Male,Online,61,11,13596.9,33.71,2.4,1,0,Net Banking,149565.9,50418.66,99147.24,52247.01,46900.23
CUST00116,2025-09-14 0:00:00,Bengaluru,Beauty,Regular,Male,Corporate,38,3,24087.15,12.92,2.4,1,0,Net Banking,72261.45,9336.18,62925.27,45328.31,17596.96
CUST01751,2025-10-26 0:00:00,Bengaluru,Electronics,Premium,Male,Online,58,6,10401.06,24.75,4.7,1,1,Net Banking,62406.36,15445.57,46960.79,23731.79,23229
CUST00616,2025-08-22 0:00:00,Delhi,Electronics,Budget,Male,Online,64,12,15316.59,39.86,4.5,1,0,Net Banking,183799.08,73262.31,110536.77,90311.58,20225.19
CUST00836,2025-10-01 0:00:00,Mumbai,Sports,Regular,Male,Online,27,2,21297.08,24.82,4,1,0,Credit Card,42594.16,10571.87,32022.29,17007.03,15015.26
CUST00930,2025-12-02 0:00:00,Mumbai,Home & Kitchen,Regular,Female,Retail,41,14,2898.76,26.31,4.2,1,0,Credit Card,40582.64,10677.29,29905.35,19721.87,10183.48
CUST00624,2025-08-20 0:00:00,Mumbai,Beauty,Premium,Female,Online,20,6,10635.83,38.14,4.8,0,0,Credit Card,63814.98,24339.03,39475.95,24724.13,14751.82
CUST00028,2025-12-07 0:00:00,Pune,Home & Kitchen,Regular,Female,Online,23,10,22233.11,4.15,1.3,1,0,Credit Card,222331.1,9226.74,213104.36,149219.55,63884.81
CUST00164,2025-02-15 0:00:00,Hyderabad,Clothing,Regular,Female,Corporate,21,5,14828.02,2.72,1.4,0,0,UPI,74140.1,2016.61,72123.49,37122.72,35000.77
CUST01153,2025-11-25 0:00:00,Delhi,Sports,Regular,Female,Corporate,26,7,29214.79,15.1,4,0,0,Cash,204503.53,30880.03,173623.5,107379.25,66244.25
CUST00348,15/01/2025,Delhi,Sports,Premium,Female,Online,67,13,25390.9,10.81,4.2,1,0,Net Banking,330081.7,35681.83,294399.87,182242.37,112157.5
CUST01646,2025-05-25 0:00:00,Bengaluru,Clothing,Budget,Female,Online,50,10,25492.19,39.25,3,1,0,UPI,254921.9,100056.85,154865.05,125605.3,29259.75
CUST00581,2025-11-22 0:00:00,Hyderabad,Electronics,Regular,Male,Corporate,31,1,15591.35,37.64,1.8,1,0,Net Banking,15591.35,5868.58,9722.77,5801.48,3921.29
CUST01794,2025-05-03 0:00:00,Hyderabad,Sports,Regular,Female,Retail,37,5,4294.99,21.69,2,1,0,UPI,21474.95,4657.92,16817.03,10936.9,5880.13
CUST00101,2025-12-22 0:00:00,,Electronics,Regular,Female,Online,59,1,5045.41,35.45,3.6,1,0,UPI,5045.41,1788.6,3256.81,2721.03,535.78
CUST00632,2025-10-11 0:00:00,Delhi,Home & Kitchen,Budget,Female,Online,42,1,23617.73,7.87,2.6,1,0,Credit Card,23617.73,1858.72,21759.01,13166.03,8592.98
CUST00645,2025-06-23 0:00:00,Bengaluru,Sports,Budget,Female,Online,53,2,25957.26,,2,1,0,Debit Card,51914.52,15974.1,35940.42,26758.71,9181.71
CUST00163,2025-10-30 0:00:00,Pune,Beauty,Regular,female,Retail,37,11,5079.12,17.98,2.3,1,0,,55870.32,10045.48,45824.84,27898.73,17926.11
CUST01874,2025-02-05 0:00:00,Hyderabad,Beauty,Premium,Male,Retail,,3,5072.86,15.96,1.4,1,0,UPI,71020.04,11334.8,59685.24,38077.11,21608.13
CUST00322,2025-08-13 0:00:00,Bengaluru,Electronics,Regular,Male,Retail,35,13,8904.73,37.98,2.9,0,0,Net Banking,115761.49,43966.21,71795.28,58959.56,12835.72
CUST01084,2025-03-02 0:00:00,Hyderabad,Beauty,Regular,Male,Retail,47,14,3911.1,18.32,1,0,0,Debit Card,54755.4,10031.19,44724.21,32641.46,12082.75
CUST00970,2025-10-12 0:00:00,Hyderabad,Electronics,Regular,Female,Online,51,12,853.35,12.96,1.7,0,1,Credit Card,10240.2,1327.13,8913.07,6837.8,2075.27
CUST01339,2025-10-03 0:00:00,Chennai,Home & Kitchen,Premium,Male,Corporate,27,13,14939.26,5.71,2.1,0,0,Credit Card,194210.38,11089.41,183120.97,107910.76,75210.21
CUST01801,2025-10-24 0:00:00,Mumbai,Sports,Premium,Male,Retail,53,4,19041.97,15.49,4.5,0,0,Credit Card,76167.88,11798.4,,42285.42,22084.06
CUST01525,2025-01-16 0:00:00,Chennai,Home & Kitchen,Budget,Female,Corporate,67,10,29869.62,7.96,3.2,1,0,Cash,298696.2,23776.22,274919.98,153197.26,121722.72
CUST00343,2025-10-16 0:00:00,Mumbai,Electronics,Regular,Female,Online,51,14,6439.35,27.69,2.7,1,1,Net Banking,90150.9,24962.78,65188.12,33691.82,31496.3
CUST01712,2025-06-06 0:00:00,Chennai,Clothing,Budget,Female,Corporate,41,4,15491.21,33.41,3.8,0,0,Cash,61964.84,20702.45,41262.39,22516.01,18746.38
CUST00590,2025-01-24 0:00:00,Chennai,Electronics,Regular,Female,Online,51,7,5760.79,7.6,2.3,0,0,Cash,40325.53,3064.74,37260.79,22667.85,14592.94
CUST00915,2025-02-10 0:00:00,Delhi,Home & Kitchen,Budget,Male,Corporate,61,2,22729,3.8,3.8,1,0,Credit Card,45458,1727.4,43730.6,22432.05,21298.55
CUST00078,2025-08-22 0:00:00,Hyderabad,Home & Kitchen,Regular,Male,Retail,18,13,21994.09,35.32,1.9,1,0,UPI,285923.17,100988.06,184935.11,141155.89,43779.22
CUST00985,2025-01-18 0:00:00,Bengaluru,Sports,Regular,Female,Online,66,12,29233.86,23.78,4.7,1,1,UPI,350806.32,83421.74,267384.58,147055.33,120329.25
CUST00121,2025-09-12 0:00:00,Hyderabad,Clothing,Regular,Male,Corporate,31,11,23819.62,21.13,4.2,1,0,Cash,262015.82,55363.94,206651.88,122051.93,84599.95
CUST01142,2025-09-13 0:00:00,Hyderabad,Sports,Regular,Female,Retail,67,3,26172.03,24.33,3,0,0,Credit Card,78516.09,19102.96,59413.13,44226.9,15186.23
CUST01731,2025-01-11 0:00:00,Bengaluru,Beauty,Budget,Female,Corporate,50,10,19146.06,1.83,1.7,1,0,Cash,191460.6,3503.73,187956.87,134553.12,53403.75
CUST01604,2025-05-26 0:00:00,mumbai,Home & Kitchen,Premium,Female,Corporate,30,9,18547.38,7.5,3,0,0,UPI,166926.42,12519.48,154406.94,130365.98,24040.96
CUST00787,2025-07-05 0:00:00,Mumbai,Clothing,Regular,Male,Corporate,43,11,22955.78,17.21,3,Y,0,Net Banking,252513.58,43457.59,,153728.85,55327.14
CUST01954,2025-12-28 0:00:00,Pune,Home & Kitchen,Regular,Male,Retail,36,3,23648.71,28.43,4.9,0,0,Debit Card,70946.13,20169.98,50776.15,32139.4,18636.75
CUST00456,2025-02-02 0:00:00,Bengaluru,Sports,Regular,Female,Retail,30,3,3241.06,22.3,1,No,0,Debit Card,9723.18,2168.27,7554.91,5903.06,1651.85
CUST01257,2025-06-07 0:00:00,Pune,Electronics,Budget,Male,Retail,23,8,757.98,38.68,4.5,1,0,Credit Card,6063.84,2345.49,3718.35,2536.09,1182.26
CUST00312,2025-12-28 0:00:00,Pune,Clothing,Premium,Female,Retail,56,7,26915.63,30.24,2.2,1,0,Net Banking,188409.41,56975.01,131434.4,75143.77,56290.63
CUST00696,2025-10-09 0:00:00,Chennai,Electronics,Regular,Female,Retail,60,13,28072.96,19.65,1.9,0,0,Net Banking,364948.48,71712.38,293236.1,219494.71,73741.39
CUST00224,2025-08-14 0:00:00,Hyderabad,Electronics,Regular,Female,Online,57,11,7599.44,17.03,1.9,1,0,UPI,83593.84,14236.03,69357.81,51406.31,17951.5
CUST01541,2025-02-09 0:00:00,Mumbai,Home & Kitchen,Regular,Male,Retail,63,3,26963.89,22.67,1.2,1,0,UPI,80891.67,18338.14,62553.53,39130.92,23422.61
CUST01736,2025-11-16 0:00:00,Delhi,Home & Kitchen,Premium,Female,Online,63,7,13312.7,14.67,3.2,0,0,Cash,93188.9,13670.81,79518.09,55915.43,23602.66
CUST01688,2025-02-05 0:00:00,Chennai,Electronics,Regular,Male,Online,20,6,5350.12,31.78,1.8,1,0,Net Banking,32100.72,10201.61,21899.11,11454.24,10444.87
CUST00972,2025-10-19 0:00:00,Pune,Sports,Regular,Female,Online,43,3,15815.97,0.36,2.5,1,0,Credit Card,47447.91,170.81,47277.1,38518.04,8759.06
CUST00752,2025-11-19 0:00:00,Pune,Electronics,Budget,Male,Online,48,3,17090.48,,3.1,1,1,Credit Card,51271.44,14714.9,36556.54,29551.51,7005.03
CUST01432,2025-07-13 0:00:00,,Clothing,Regular,Other,Online,40,2,8653.54,10.83,3.6,1,0,Debit Card,17307.08,1874.36,15432.72,9362.32,6070.4
CUST00413,2025-06-29 0:00:00,Bengaluru,Sports,Regular,Male,Retail,25,13,18694.07,20.7,1.5,1,0,UPI,243022.91,50305.74,192717.17,131728.39,60988.78
CUST01443,2025-11-29 0:00:00,Bengaluru,Electronics,Regular,Female,Retail,23,2,21143.09,26.43,1.5,0,0,Credit Card,42286.18,11176.24,31109.94,18278.53,12831.41
CUST01118,2025-06-23 0:00:00,Chennai,Clothing,Regular,Female,Retail,31,3,28787.17,36.51,2.1,1,N,Net Banking,86361.51,31530.59,54830.92,43266.21,11564.71
CUST00398,2025-08-12 0:00:00,Delhi,Home & Kitchen,Regular,Female,Corporate,24,3,21211.51,21.92,4.9,0,0,UPI,63634.53,13948.69,49685.84,31704.33,17981.51
CUST01990,2025-10-25 0:00:00,Pune,Sports,Premium,Female,Corporate,56,5,2516.39,16,2.5,0,1,Cash,12581.95,2013.11,10568.84,7660.57,2908.27
